"county_name","median_age","mean_savings","per_capita_income","percent_in_poverty","percent_veterans","percent_female","population_density","percent_in_nursing_homes","crime_index_PC","state","clinton_win"
"Todd",34.6,69249,13039,16.4,11.85,50.13,24.8,12.78,243,"MN",TRUE
"Waseca",33.2,103186,16102,9.3,11.83,50.5,42.8,10.72,132,"MN",TRUE
"Washington",31.5,46683,21677,4.8,9.8,49.85,403.6,4.09,365,"MN",TRUE
"Watonwan",35.7,131291,16876,12.1,13.07,50.91,26.7,14.4,261,"MN",TRUE
"Winona",30.2,111015,17072,11,11.11,51.09,76.5,8.62,392,"MN",TRUE
"Yellow Medicine",37.6,106967,16179,12.9,13.39,50.4,15.3,18.45,172,"MN",TRUE
"Bolivar",26.4,61077,12489,40.1,7.14,54.11,47.6,11.41,17,"MS",TRUE
"Coahoma",29,87491,13860,42.2,8.37,54.55,56.8,5.68,163,"MS",TRUE
"Humphreys",27.6,83826,12763,41.9,8.41,53.6,28.5,5.04,61,"MS",TRUE
"Jefferson Davis",31.2,48106,10272,34.8,8.11,52.77,34,4.32,41,"MS",TRUE
"Leflore",29.2,90364,13921,37.6,7.72,53.59,63.3,10.93,542,"MS",TRUE
"Marshall",30.1,48434,11763,28.3,7.05,52.31,44.2,3.81,4,"MS",TRUE
"Panola",30,64939,12059,29.6,6.86,52.61,45.4,5.79,81,"MS",TRUE
"Pike",32.2,96614,12489,30.8,9.59,53.32,90.5,7.11,286,"MS",TRUE
"Sharkey",26.7,63531,11881,44.3,5.97,53.98,16.4,8.57,60,"MS",TRUE
"Sunflower",28.6,56339,10998,45.9,6.5,45.51,52,4.35,20,"MS",TRUE
"Tishomingo",36.9,108996,12424,16.7,11.56,52.3,42.4,6.67,18,"MS",TRUE
"Washington",29.1,65629,13042,35.8,8.4,53.25,92.1,5.19,810,"MS",TRUE
"Bates",37.5,113360,15124,18.1,12.68,51.68,17.8,15.76,268,"MO",TRUE
"Benton",44.7,97979,12181,19.2,12.7,50.98,20.3,14.34,226,"MO",TRUE
"Buchanan",34.1,118465,17000,17,14.11,52.51,203.3,10.8,540,"MO",TRUE
"Butler",35.9,82309,14723,24.3,12.49,52.22,56.8,5.08,371,"MO",TRUE
"Caldwell",37.6,71534,13581,17.1,13.96,52.43,19.8,23.53,66,"MO",TRUE
"Callaway",32.6,53520,15546,12.6,12.74,51.26,40,7.5,197,"MO",TRUE
"Carroll",38.2,101716,15891,16.8,14.8,52.37,15.4,14.95,45,"MO",TRUE
"Chariton",38.7,134857,16042,14.6,15.66,51.81,11.8,9.66,63,"MO",TRUE
"Clark",35.9,89746,12890,17.3,12.67,50.2,15,11.71,15,"MO",TRUE
"Clay",32.8,101001,19725,7.6,13.01,51.49,399.7,4.83,668,"MO",TRUE
"Clinton",35.1,56865,16301,11.2,12.39,51.43,40.8,20.76,54,"MO",TRUE
"Crawford",35.6,64365,13669,19,12.86,51.26,26.8,6.18,41,"MO",TRUE
"Daviess",38,117797,13533,19.5,13.79,52.49,13.8,11.41,137,"MO",TRUE
"Dent",37.3,84592,13412,22.5,13.01,51.8,18.2,15.18,127,"MO",TRUE
"Dunklin",36.1,102918,14575,28.2,10.63,53.55,60.5,16.7,234,"MO",TRUE
"Gentry",40.2,129887,14088,14.6,14.56,52.89,13.8,27.5,15,"MO",TRUE
"Grundy",39.7,129316,14819,17.5,13.63,53.45,24.1,23.14,306,"MO",TRUE
"Harrison",41.4,189548,14803,18.8,14.56,51.9,11.6,20.12,54,"MO",TRUE
"Henry",38.3,111587,14961,17.4,13.21,51.99,29,12.99,301,"MO",TRUE
"Hickory",50.3,48093,11421,21.8,12.46,50.83,19.1,12.63,179,"MO",TRUE
"Howard",34.9,151606,15099,15.3,13.52,51.47,20.8,12.37,103,"MO",TRUE
"Howell",36.4,96914,13165,22.6,11.49,51.83,35.1,14.2,167,"MO",TRUE
"Iron",37.1,79855,12737,24.4,12.14,52.7,19.4,28.22,30,"MO",TRUE
"Jackson",33.1,162039,20157,17.5,14.01,52.31,1047.5,7.69,927,"MO",TRUE
"Jefferson",30.7,41880,15485,9.3,11.57,50.26,270.6,6.76,351,"MO",TRUE
"Johnson",26.2,66017,13494,14.4,9.03,49.28,52.7,8.79,156,"MO",TRUE
"Lafayette",35.3,115080,16778,13.8,11.68,50.98,49.6,14.94,97,"MO",TRUE
"Lewis",34.1,104524,14245,16.4,12.15,52.13,20.2,22.45,54,"MO",TRUE
"Linn",39.4,123362,15154,16.3,15.33,53.22,22.2,14.93,170,"MO",TRUE
"Macon",38.5,127878,15454,14.1,12.53,52.34,18.9,19.34,68,"MO",TRUE
"Maries",36.6,91684,12989,16.4,11.21,50.53,15.5,11.59,85,"MO",TRUE
"Mercer",43.3,121095,12194,17.4,15.32,51.19,8.1,15.95,65,"MO",TRUE
"Monroe",36.1,115638,16073,14.7,13.15,50.99,13.8,21.46,5,"MO",TRUE
"Montgomery",37.1,134996,16440,15.3,13.82,51.76,21.2,29.47,186,"MO",TRUE
"Morgan",41.6,94356,13714,18.9,11.93,50.96,26.8,13.25,249,"MO",TRUE
"New Madrid",33.2,59288,14401,25.9,10.13,52.3,30.7,13.03,78,"MO",TRUE
"Nodaway",28.2,148107,14527,15.7,11.39,51.53,24.4,10.93,164,"MO",TRUE
"Pemiscot",32.6,79344,13193,34.7,10.61,53.19,43.8,9.07,75,"MO",TRUE
"Phelps",31.9,71355,14851,18.2,12.33,48.65,53.6,12.13,156,"MO",TRUE
"Platte",32.7,46929,21868,6.5,11.55,50.21,146.3,4.24,573,"MO",TRUE
"Ralls",36.5,61419,16900,12,14.51,51.14,18,5.76,17,"MO",TRUE
"Randolph",34.4,124434,15371,19.1,14.15,49.24,49.5,14.27,300,"MO",TRUE
"Ray",34.1,75469,14987,12.1,12.4,50.8,38.1,8.66,159,"MO",TRUE
"Reynolds",36.8,35455,11605,23.9,14.11,50.73,8.1,7.58,97,"MO",TRUE
"Ripley",37.1,68548,10957,30.4,11.4,52.53,20,6.83,6,"MO",TRUE
"St. Clair",42.2,94491,13791,21.7,12.52,52.02,12.6,19.53,260,"MO",TRUE
"Ste. Genevieve",33.9,123217,14898,10.8,11.83,50.08,32.2,9.63,156,"MO",TRUE
"St. Louis",34.6,103864,27313,8,14.09,52.18,1968.5,7.08,405,"MO",TRUE
"Saline",35.2,101362,16380,16.5,13.35,51.7,30.3,12.62,219,"MO",TRUE
"Schuyler",39.1,89857,13035,16.8,12.74,51.93,13.6,13.81,114,"MO",TRUE
"Scotland",38.6,104025,15853,20,12.46,51.92,10.9,25.42,60,"MO",TRUE
"Scott",33.1,87084,15100,20.4,11.21,52.58,94.1,8.66,323,"MO",TRUE
"Shelby",38.6,148336,15905,16,12.62,53.19,13.8,8.12,90,"MO",TRUE
"Stoddard",36.7,82937,14827,19.7,11.42,52.07,35.1,10,53,"MO",TRUE
"Vernon",35.6,79665,15244,18.7,14.14,53.09,22.5,10.64,362,"MO",TRUE
"Warren",33.6,46096,15776,11.2,9.65,50.39,47.9,5.22,261,"MO",TRUE
"Washington",31.6,52996,11399,28.1,9.15,48.75,27.4,5.58,265,"MO",TRUE
"Wayne",39.8,45779,11157,27.5,12.28,51.25,15.9,7.44,110,"MO",TRUE
"Worth",42.4,113013,14135,20.9,14.96,52.87,9,30.83,88,"MO",TRUE
"Big Horn",28,60801,11338,30.2,10.86,50.76,2.3,5.78,235,"MT",TRUE
"Blaine",31.6,81182,11936,22.2,12.15,50.01,1.6,9.56,87,"MT",TRUE
"Cascade",32.7,67806,17764,13.8,14.47,50.51,29.4,7.51,470,"MT",TRUE
"Dawson",35.5,118931,16027,13.4,16.45,50.27,3.8,8.24,268,"MT",TRUE
"Deer Lodge",38.3,78694,13670,16.5,18.28,50.45,13.7,17.52,461,"MT",TRUE
"Lewis and Clark",34.1,68021,17828,12.2,12.4,51.02,14.3,5.18,366,"MT",TRUE
"Mineral",35.4,52624,12100,18.2,16.97,49.55,2.8,5.88,665,"MT",TRUE
"Missoula",31.6,59180,17218,16,12.37,50.68,31.7,3.81,542,"MT",TRUE
"Roosevelt",29.8,88680,12748,26.9,13.1,51.31,4.6,9.91,210,"MT",TRUE
"Rosebud",29.4,56872,16398,18.1,11.54,48.95,2.1,5.09,186,"MT",TRUE
"Valley",36.9,144304,16691,16.2,17.02,49.83,1.7,11.34,278,"MT",TRUE
"Saline",35.7,151886,17891,8.1,12.59,51.37,22.1,22.68,199,"NE",TRUE
"Clark",33.1,68982,21136,12.4,8.78,49.28,106.4,1.84,645,"NV",TRUE
"Grafton",32.2,139247,21748,10.8,11.28,50.67,44.3,8.97,291,"NH",TRUE
"Merrimack",33.5,154456,22294,8.2,12.22,50.87,128.4,9.41,263,"NH",TRUE
"Strafford",30.5,87996,18620,9.6,11.15,51.51,280.9,4.7,312,"NH",TRUE
"Sullivan",35.3,95526,19379,11.2,13.82,51.04,71.3,7.31,259,"NH",TRUE
"Atlantic",34,63957,24178,12.7,11.6,51.88,408.8,6.31,983,"NJ",TRUE
"Burlington",33,75572,23582,6.4,12.99,50.53,489.4,5.56,322,"NJ",TRUE
"Camden",32.8,82318,21701,13.9,12.49,51.76,2277.6,4.63,624,"NJ",TRUE
"Cumberland",33.3,57132,18860,15.8,10.49,50.79,284.3,8.4,656,"NJ",TRUE
"Mercer",34.1,142775,28333,9.3,11.97,51.59,1448.2,4.93,562,"NJ",TRUE
"Union",35.8,161845,27812,9.5,13.31,51.86,4774.4,4.08,545,"NJ",TRUE
"Bernalillo",32.2,83936,18684,18,11.99,51.05,428,2.83,785,"NM",TRUE
"Colfax",35.5,128145,15060,18.4,14.02,50.11,3.5,6.31,372,"NM",TRUE
"Eddy",33.4,98257,15108,19.7,10.9,50.89,12.3,8.09,174,"NM",TRUE
"Grant",33.2,64414,12701,22.6,11.55,50.67,7.2,10.03,540,"NM",TRUE
"Luna",36.7,57060,11823,34.3,9.95,51.85,6.7,3.38,524,"NM",TRUE
"McKinley",25.4,37632,9624,38.7,6.14,51.65,11.9,3.16,432,"NM",TRUE
"Sandoval",30.8,26453,14378,14.8,5.93,50.74,18.5,1.67,189,"NM",TRUE
"San Miguel",30.5,54304,10939,30.5,9.34,50.02,5.6,8.87,44,"NM",TRUE
"Socorro",30,56037,11607,31.2,9.76,48.88,2.3,3.93,456,"NM",TRUE
"Taos",33.9,62117,12172,26.6,8.94,50.92,10.9,0.08,361,"NM",TRUE
"Albany",33.9,176010,23528,11.3,13,52.51,558.6,7.46,534,"NY",TRUE
"Broome",34.1,90135,19155,12.4,14.04,51.79,300.3,6.99,328,"NY",TRUE
"Cayuga",33.1,87615,16098,13.6,12.16,50.12,119.4,6.06,287,"NY",TRUE
"Chautauqua",34.3,80771,16025,17.1,13.91,51.54,133.7,8.58,376,"NY",TRUE
"Cortland",30.3,90308,15672,14,11.2,52.19,98.9,6.3,429,"NY",TRUE
"Erie",34.7,127789,19716,15.4,13.84,52.31,930.1,5.73,586,"NY",TRUE
"Franklin",32.8,69475,13989,17.5,10.68,47.18,29.7,4.23,218,"NY",TRUE
"Kings",32.3,100509,19009,31.6,8.11,53.19,32360.3,4.13,2792,"NY",TRUE
"Monroe",33,138850,22766,11.8,11.76,51.87,1099,6.75,619,"NY",TRUE
"Montgomery",36.6,108226,16933,13.1,14,52.31,128.7,8.27,191,"NY",TRUE
"Nassau",36.6,221488,32189,6,14.91,52.09,4520.6,4.08,312,"NY",TRUE
"Onondaga",32.8,113707,20137,12.2,12.5,52.04,607.3,5.91,451,"NY",TRUE
"Otsego",33.1,91377,16225,13.5,11.13,52.15,61,6.27,206,"NY",TRUE
"Rensselaer",32.8,93024,18797,11.9,12.79,50.89,239,4.63,365,"NY",TRUE
"Rockland",34.1,123677,26381,8.9,11.89,51.46,1549.4,4.21,266,"NY",TRUE
"Schenectady",35.6,82056,21765,9.8,13.75,52.32,729.7,6.3,440,"NY",TRUE
"Seneca",34.7,69156,17072,10.9,13.2,51.06,103.1,7.13,213,"NY",TRUE
"Sullivan",34.8,94056,18725,15.9,12.93,48.73,72.8,4.15,411,"NY",TRUE
"Tompkins",27.2,56345,16235,13.6,8.52,50.04,200.6,4.98,493,"NY",TRUE
"Ulster",34.4,87712,19453,11.1,12.38,50.15,149.8,3.76,303,"NY",TRUE
"Westchester",36.2,195210,35123,8.8,12.93,52.65,2038.1,7.18,378,"NY",TRUE
"Mountrail",35.9,131050,17465,16.5,12.5,50.27,3.7,25.74,78,"ND",TRUE
"Ransom",38.6,129002,16084,10.3,14.39,48.38,6.8,24.92,71,"ND",TRUE
"Rolette",26.7,60683,11923,33.8,6.72,50.7,14.5,7.18,66,"ND",TRUE
"Sargent",37.6,124807,20108,8.6,11.82,48.54,5.1,12.05,112,"ND",TRUE
"Towner",38,146935,19670,12.7,12.35,50.28,3.3,22.94,15,"ND",TRUE
"Ashtabula",34.4,47780,15158,16.8,13.72,51.6,143.4,12.44,327,"OH",TRUE
"Athens",25.4,53199,12355,23.4,9.93,50.66,117.6,5.17,168,"OH",TRUE
"Belmont",37.9,80650,15345,17.4,16.25,52.9,131.8,10.01,61,"OH",TRUE
"Carroll",34.3,61371,14315,13.5,12.13,50.8,68.9,4.26,31,"OH",TRUE
"Clark",34.3,67435,17820,14.4,14.36,51.95,369.5,9.23,621,"OH",TRUE
"Columbiana",35,61363,14878,16.3,14.75,51.71,207.1,6.1,88,"OH",TRUE
"Coshocton",34.7,71493,14790,14.3,13.3,51.57,63.3,9.69,208,"OH",TRUE
"Cuyahoga",34.9,102954,22745,18.1,13.96,53.16,3078.1,6.08,484,"OH",TRUE
"Erie",34.9,80022,19057,11.5,14.25,51.35,304.1,11.25,483,"OH",TRUE
"Harrison",36.8,76324,13604,18.7,13.3,51.57,39.6,2.63,164,"OH",TRUE
"Hocking",34.3,57148,13761,15.6,12.07,49.96,62.9,7.26,251,"OH",TRUE
"Jefferson",37.6,92310,15942,17.1,17.44,52.64,193.8,5.77,209,"OH",TRUE
"Lawrence",34.2,37683,13913,21.4,13.28,52.34,138.1,8.2,48,"OH",TRUE
"Lorain",32.8,53201,17467,11.7,13.01,51.08,560.7,7.35,299,"OH",TRUE
"Monroe",36.5,45984,14137,18.3,14.15,50.78,33.6,9.15,82,"OH",TRUE
"Montgomery",33.3,86894,20030,13.9,13.4,52.01,1248.6,5.09,602,"OH",TRUE
"Ottawa",36.4,89024,19065,8.8,13.15,50.97,157.2,6.56,127,"OH",TRUE
"Pike",32.9,51559,13223,24.2,10.22,51.18,57.3,11.19,75,"OH",TRUE
"Portage",30,43414,16339,10.6,11.07,51.08,296.7,3.44,275,"OH",TRUE
"Scioto",34.2,48989,13540,24,13.08,51.65,132.3,11.74,357,"OH",TRUE
"Stark",35,62019,17984,12.7,13.78,52.07,644.7,10.15,451,"OH",TRUE
"Summit",34.3,73041,19866,14.3,13.8,52.16,1265,5.22,480,"OH",TRUE
"Trumbull",35.6,63740,18406,13.3,15.32,51.95,372.5,7.46,154,"OH",TRUE
"Tuscarawas",35,87815,15651,13.2,12.84,52.07,150.5,8.96,199,"OH",TRUE
"Wood",29.3,70789,18563,9.5,10.48,51.81,184.8,6.32,336,"OH",TRUE
"Atoka",34.8,60963,10205,28.3,11.78,47.51,13.4,6.95,142,"OK",TRUE
"Beckham",34.5,109919,14197,22.6,11.79,52.01,20.6,15.91,499,"OK",TRUE
"Bryan",34.6,102162,12634,24.4,10.9,51.92,35.8,15.17,474,"OK",TRUE
"Caddo",34.3,89389,13605,26.6,11.86,50.69,23,6.67,235,"OK",TRUE
"Carter",35.3,105186,15825,20.8,13.16,52.03,52.3,16.17,663,"OK",TRUE
"Cherokee",31.9,56177,13767,26.4,10.57,51.43,47.3,8.85,349,"OK",TRUE
"Choctaw",35.9,71716,12831,33.3,13.3,52.61,19.9,12.27,274,"OK",TRUE
"Coal",36.4,55960,10350,25.9,11.97,51.96,11.2,11.03,183,"OK",TRUE
"Delaware",39.9,37426,13919,21.7,10.74,51.3,39.6,11.6,226,"OK",TRUE
"Garvin",37,91850,14247,20.6,11.42,52.28,32.9,19.14,293,"OK",TRUE
"Harmon",37.7,113136,15279,33.9,12.03,52.69,6.7,27.22,175,"OK",TRUE
"Hughes",40.5,88691,12361,26.4,13.06,52.92,15.9,19.45,231,"OK",TRUE
"Jefferson",38.7,133411,14284,23.5,12.8,52.4,9.2,21.86,200,"OK",TRUE
"Johnston",35.3,51134,10917,26.7,10.66,51.11,15.7,10.79,179,"OK",TRUE
"Latimer",33.8,57757,12034,24.9,13.33,50.03,14.5,10.67,240,"OK",TRUE
"Le Flore",34.3,56834,12471,24.7,11.28,50.82,27.5,17.5,201,"OK",TRUE
"McCurtain",33,58005,12861,31.4,11.31,52,18.1,12.56,413,"OK",TRUE
"Marshall",41,89917,13320,20.5,12.94,51.79,30.2,14.64,308,"OK",TRUE
"Mayes",35.6,67843,13565,20.2,11.82,50.88,52.3,9.04,211,"OK",TRUE
"Murray",38.2,66404,12737,21.3,14.27,51.18,28.9,16.12,282,"OK",TRUE
"Muskogee",34.3,75160,13730,22.7,13.31,52.07,84.5,11.9,625,"OK",TRUE
"Nowata",38.4,73286,13480,19.6,13.3,51.16,17.3,9.08,366,"OK",TRUE
"Okfuskee",36.1,63377,11634,29.4,11.25,49.13,18.1,16.02,246,"OK",TRUE
"Okmulgee",35.5,67960,13311,25.1,13.67,51.58,52.8,10.9,485,"OK",TRUE
"Osage",34.9,28320,13265,17.7,13.21,50.17,18.7,3.25,281,"OK",TRUE
"Ottawa",37,63573,14563,21.5,13.77,52.64,64.7,11.02,346,"OK",TRUE
"Pontotoc",34.2,84958,13844,21.8,11.73,52.69,47.1,10.32,389,"OK",TRUE
"Pushmataha",38.6,59690,10975,30.2,12.13,50.96,7.9,9.64,326,"OK",TRUE
"Seminole",36.3,63392,13157,27.3,13.52,52.27,39.1,11.58,380,"OK",TRUE
"Sequoyah",33.4,47660,12828,23.6,9.86,51.04,51.3,10.29,157,"OK",TRUE
"Stephens",37,104656,14609,17.8,13.34,52.27,49.1,11.09,343,"OK",TRUE
"Tillman",36,87841,13893,25.6,11.18,51.85,11.6,14.65,436,"OK",TRUE
"Washita",36.8,116384,13746,20.8,14.2,51.62,11.5,20.7,130,"OK",TRUE
"Clackamas",35.1,50139,21349,7.7,12.25,50.73,158.9,4.33,472,"OR",TRUE
"Clatsop",35.9,78660,17908,13.9,14.44,50.26,41.3,3.25,469,"OR",TRUE
"Columbia",34.8,48890,17103,8.8,14.97,49.87,59.8,3.08,267,"OR",TRUE
"Coos",37.6,82627,15980,17,16.37,50.44,38.7,5.57,465,"OR",TRUE
"Curry",44,69547,16933,13.9,15.22,50.38,12.2,3.02,405,"OR",TRUE
"Deschutes",35.9,66782,18792,10.6,11.78,50.07,27.8,3.21,526,"OR",TRUE
"Hood River",34.1,76990,16874,15.8,12.49,48.73,33.1,6.76,434,"OR",TRUE
"Jackson",36.7,51789,17347,14.4,13.48,50.99,55.4,3.87,512,"OR",TRUE
"Jefferson",31.4,60105,15205,17.4,10.82,49.62,8.1,4.55,361,"OR",TRUE
"Lane",33.9,52221,17285,15,13.44,51.2,63.9,3.9,536,"OR",TRUE
"Multnomah",34.2,101832,21737,15,13.95,51.94,1382.5,5.63,998,"OR",TRUE
"Tillamook",40.4,70835,15125,12.8,15.28,50.71,20.2,4.57,347,"OR",TRUE
"Wasco",36.9,83208,16901,13.4,16,51.38,9.4,8.74,554,"OR",TRUE
"Armstrong",36.6,99587,15964,14,15.03,51.82,113.1,5.15,113,"PA",TRUE
"Bucks",33.7,104673,23983,5.4,12.46,50.69,912.3,5.98,261,"PA",TRUE
"Cambria",37.4,114647,16281,14.6,15.99,51.92,235.7,6.99,176,"PA",TRUE
"Carbon",37.5,109602,16430,10.9,14.16,51.61,151.9,7.23,218,"PA",TRUE
"Centre",27,67765,16698,11.8,9.32,48.55,115,3.42,302,"PA",TRUE
"Clearfield",35.6,108683,15681,15.5,13.83,51.68,68.3,8.57,188,"PA",TRUE
"Clinton",34.8,67107,15055,14.7,14.43,51.99,42,8.56,243,"PA",TRUE
"Delaware",34.6,114260,24516,9.5,14.49,52.22,2978.3,7.7,361,"PA",TRUE
"Elk",35.4,93270,18302,8.4,15.71,50.75,42.4,7.15,231,"PA",TRUE
"Erie",32.9,67693,17971,13.9,13.48,51.59,347.9,7.61,335,"PA",TRUE
"Fayette",36.9,82242,15181,22.4,15.08,52.39,184.9,5.05,213,"PA",TRUE
"Forest",40.7,61821,13293,14.6,15.71,48.71,11.2,18.33,304,"PA",TRUE
"Greene",35.2,57534,14319,20.7,13.05,52.25,68.9,6.93,246,"PA",TRUE
"Indiana",31.8,96169,15359,16.9,11.73,51.61,109.1,4.88,173,"PA",TRUE
"Lackawanna",37.7,139971,18712,12.7,15.27,53.14,474.9,9.6,223,"PA",TRUE
"Lawrence",37.3,68854,16072,16.3,14.99,52.54,268,8.43,236,"PA",TRUE
"Lehigh",35.7,119265,21629,9.2,13.39,52.01,854.1,7.17,393,"PA",TRUE
"Luzerne",38.2,134874,18389,12.6,15.74,52.59,369.8,9.31,168,"PA",TRUE
"Mercer",36.4,102751,16522,14.8,13.79,51.45,181.7,8.95,243,"PA",TRUE
"Northampton",34.9,106220,19834,8.4,12.49,51.3,673.4,6.33,271,"PA",TRUE
"Philadelphia",33.2,158763,19108,26.5,12.95,53.53,11484.1,4.96,641,"PA",TRUE
"Warren",36.3,72870,18750,11.4,15.49,51.2,50.9,10.4,231,"PA",TRUE
"Westmoreland",37.7,102163,18947,11.6,15.35,52.04,365.5,5.22,190,"PA",TRUE
"Kent",35.8,100696,20820,7.4,14.6,51.93,954.1,8.35,386,"RI",TRUE
"Newport",33.7,77401,20760,8.4,13.75,50.52,837.7,5.78,461,"RI",TRUE
"Providence",33.6,196365,19590,15.8,12.73,52.17,1429.7,10.13,544,"RI",TRUE
"Abbeville",34.2,49330,13179,15.9,9.51,52.52,47.4,3.78,298,"SC",TRUE
"Allendale",30,47461,10710,34.3,6.54,49.42,28.9,3.73,240,"SC",TRUE
"Bamberg",29.6,61378,11927,27.9,7.86,53.07,43,1.89,376,"SC",TRUE
"Chesterfield",33.3,52078,14054,19.2,9.69,52.12,48.7,2.52,389,"SC",TRUE
"Clarendon",32.7,40920,11751,29.8,7.85,52.25,47.3,2.23,220,"SC",TRUE
"Colleton",32.8,39077,13016,24.1,8.47,52.14,33.7,3.62,612,"SC",TRUE
"Darlington",33,40375,14950,21.8,9.26,52.84,113.1,3.44,662,"SC",TRUE
"Dillon",30.9,53183,12137,28.4,8.31,53.42,72.4,6.42,635,"SC",TRUE
"Edgefield",32.6,38415,14162,17.4,7.75,51.54,37.1,4.73,307,"SC",TRUE
"Fairfield",32.4,36553,13222,22.2,9.16,51.85,32.8,11.24,612,"SC",TRUE
"Georgetown",32.7,44630,15625,20.9,9.52,52.23,59.8,1.72,615,"SC",TRUE
"Lancaster",33.4,31177,14816,15.8,10.19,52.09,100.5,4.04,557,"SC",TRUE
"Marion",32,55302,12722,26.3,8.13,54.49,70.5,4.23,477,"SC",TRUE
"Marlboro",31.8,42408,11561,24.1,8.21,51.98,62.5,3.5,668,"SC",TRUE
"Richland",30.4,98686,18576,17.6,11.68,51.36,388.5,5.84,763,"SC",TRUE
"Williamsburg",30.6,38876,11946,28,7.28,53.23,39.6,2.16,322,"SC",TRUE
"Anderson",36.5,68947,18348,15.7,12.69,52.29,208.6,6.46,247,"TN",TRUE
"Bedford",34.9,88188,15529,16,10.66,51.61,67.1,7.39,210,"TN",TRUE
"Campbell",35,84489,11808,28,9.91,52.23,74.2,6.71,85,"TN",TRUE
"Carroll",37.3,83826,14723,16.9,10.53,51.97,46.4,11.47,118,"TN",TRUE
"Claiborne",34,73872,12582,24.7,7.87,51.5,62.2,6.07,54,"TN",TRUE
"Coffee",35,63270,17455,16.1,12.01,51.72,97,7.16,220,"TN",TRUE
"Crockett",36.3,112645,15881,19,10.28,52.36,50.5,9.03,200,"TN",TRUE
"Dickson",33,74106,15314,15.9,9.56,51.44,74.5,7.67,122,"TN",TRUE
"Dyer",34.4,100204,16466,18.5,10.74,52.59,68.2,8.07,462,"TN",TRUE
"Fayette",32.3,54592,14320,25.1,7.93,51.34,37,7.78,61,"TN",TRUE
"Fentress",34.6,55373,12220,29.3,9.34,50.93,29.9,6.64,115,"TN",TRUE
"Gibson",37.1,115125,15719,17.4,11.82,53.13,77.3,8.86,333,"TN",TRUE
"Giles",35.6,110277,16013,15.9,10.45,51.62,43.7,9.4,303,"TN",TRUE
"Hardin",36.3,69775,12852,23.4,10.05,51.62,40.7,6.51,90,"TN",TRUE
"Haywood",32.8,87417,14871,27.6,7.98,53.2,36.6,7.18,349,"TN",TRUE
"Henry",39.2,93032,15205,18.6,12.63,51.94,50.6,11.09,137,"TN",TRUE
"Hickman",35,62286,12670,18.1,9.93,48.58,28.7,9.66,59,"TN",TRUE
"Humphreys",36.4,73620,13853,15.4,12.4,50.92,29.9,4.03,130,"TN",TRUE
"Lake",34.1,47512,11964,33.2,8.81,45.35,44.7,15.89,14,"TN",TRUE
"Lawrence",34.2,94985,15112,15.7,9.57,51.96,59,7.69,257,"TN",TRUE
"Lewis",34.6,75707,12532,20.7,9.83,50.95,34.7,10.31,114,"TN",TRUE
"McNairy",37.2,75656,13998,20,10.61,51.74,40.3,10.4,115,"TN",TRUE
"Montgomery",28.5,52112,14736,14.5,8.58,49.59,204.6,3.28,536,"TN",TRUE
"Morgan",33.2,28585,11366,22.9,11.61,47.15,33.7,6.76,1,"TN",TRUE
"Obion",36.1,126973,16808,17,12.04,52.2,58.2,8.11,312,"TN",TRUE
"Perry",37.8,88499,12712,17.4,8.97,51.05,16.4,16.62,37,"TN",TRUE
"Polk",36.3,121349,13452,17.9,9.07,50.61,31.7,7.83,4,"TN",TRUE
"Roane",37.4,52015,16019,17,13.94,51.83,132.7,9.48,191,"TN",TRUE
"Robertson",33.1,60072,15528,12.8,8.73,50.99,91.7,7.64,328,"TN",TRUE
"Rutherford",29.8,58229,18132,11.6,8.31,50.64,207.9,4.74,475,"TN",TRUE
"Shelby",31.3,87769,20491,22.3,10.54,52.34,1116.8,4.66,778,"TN",TRUE
"Smith",35.2,131274,14758,15.5,9.92,51.59,46.1,8.62,37,"TN",TRUE
"Stewart",38.7,78772,12375,15.4,10.5,50.76,22.1,8.51,69,"TN",TRUE
"Sumner",33.2,63926,17634,11,9.23,51,203.6,5.15,310,"TN",TRUE
"Trousdale",36.3,100467,12391,16.8,10.92,51.32,52.5,14,170,"TN",TRUE
"Warren",35,103593,14619,18.2,10.92,51.82,77.4,7.52,360,"TN",TRUE
"Weakley",33,101854,14301,15.8,9.57,51.98,55,11.41,168,"TN",TRUE
"White",36.7,112414,13185,18.5,10.7,51.72,54.4,7.02,69,"TN",TRUE
"Angelina",32.3,74790,15750,18.5,10.31,51.45,89.8,8.14,516,"TX",TRUE
"Bee",29.6,58039,12925,28.2,10.35,50.65,27.8,7.8,355,"TX",TRUE
"Bowie",34,77525,16631,17.7,12.49,51.83,92.7,8.15,528,"TX",TRUE
"Brewster",32.4,69191,13876,21.8,11.44,49.3,1.4,4.6,297,"TX",TRUE
"Burleson",35.4,128976,14736,18.6,10.39,51.18,20.9,9.06,405,"TX",TRUE
"Caldwell",30.7,55149,13065,22.7,7.89,50.01,49.3,12.9,397,"TX",TRUE
"Cameron",27.4,64965,10618,38.5,6.14,51.93,307.9,3.56,705,"TX",TRUE
"Camp",36.1,101480,18077,21.3,12.22,52.11,51.1,11.39,459,"TX",TRUE
"Cass",35.7,62111,14514,20.5,12.52,52.05,32.1,13.72,207,"TX",TRUE
"Clay",37.3,86021,15949,11.8,14,51.18,8.8,10,224,"TX",TRUE
"Comanche",41.4,105487,16220,20.7,11.49,51.01,14.3,21.57,102,"TX",TRUE
