"county_name","median_age","mean_savings","per_capita_income","percent_in_poverty","percent_veterans","percent_female","population_density","percent_in_nursing_homes","crime_index_PC","state","clinton_win"
"Elko",29.4,55995,19495,7.1,7.6,46.79,2.2,3.79,135,"NV",FALSE
"Humboldt",30.6,59016,19552,8.9,10.72,46.25,1.5,0.92,437,"NV",FALSE
"Lincoln",33.4,55900,19409,11.7,13.45,48.59,0.4,3.68,195,"NV",FALSE
"Mineral",33.9,28548,18849,12,17.02,49.04,1.7,3.23,302,"NV",FALSE
"Pershing",31.7,46030,16713,11.5,12.02,48.59,0.7,5.45,330,"NV",FALSE
"Washoe",33.6,74846,25635,10.3,12.43,49.22,42.3,2.58,672,"NV",FALSE
"White Pine",33.8,77913,16202,13.1,13.63,42.9,1.1,9.06,292,"NV",TRUE
"Belknap",35,327044,20126,8.5,13.07,51.07,122.4,9.74,363,"NH",FALSE
"Carroll",36.9,133194,22291,11.6,12.1,51.19,38.8,8.01,294,"NH",FALSE
"Cheshire",33.4,125611,19810,8.7,12.73,51.66,99.6,5.59,242,"NH",TRUE
"Grafton",32.2,139247,21748,10.8,11.28,50.67,44.3,8.97,291,"NH",TRUE
"Hillsborough",32.2,114644,22684,8.7,11.78,51.12,388,6.02,329,"NH",FALSE
"Merrimack",33.5,154456,22294,8.2,12.22,50.87,128.4,9.41,263,"NH",TRUE
"Rockingham",32.6,82021,23296,6.4,11.84,50.48,353.4,5.05,244,"NH",FALSE
"Strafford",30.5,87996,18620,9.6,11.15,51.51,280.9,4.7,312,"NH",TRUE
"Sullivan",35.3,95526,19379,11.2,13.82,51.04,71.3,7.31,259,"NH",TRUE
"Atlantic",34,63957,24178,12.7,11.6,51.88,408.8,6.31,983,"NJ",TRUE
"Bergen",37.6,175960,33763,5.7,14.48,52.24,3561.5,4.25,318,"NJ",FALSE
"Burlington",33,75572,23582,6.4,12.99,50.53,489.4,5.56,322,"NJ",TRUE
"Camden",32.8,82318,21701,13.9,12.49,51.76,2277.6,4.63,624,"NJ",TRUE
"Cape May",37.7,80890,22271,10.6,12.26,51.71,380.9,7.03,735,"NJ",FALSE
"Cumberland",33.3,57132,18860,15.8,10.49,50.79,284.3,8.4,656,"NJ",TRUE
"Essex",33.4,150752,26413,19.3,11.62,53.2,6114,4.73,952,"NJ",TRUE
"Gloucester",32.5,64133,19871,7.6,11.29,51.36,727.3,5.26,399,"NJ",TRUE
"Hudson",33.1,102236,21180,18.2,10.01,52.08,11845.8,2.98,712,"NJ",TRUE
"Hunterdon",35.2,119068,30078,3.2,10.48,50.35,259.7,3.24,157,"NJ",FALSE
"Mercer",34.1,142775,28333,9.3,11.97,51.59,1448.2,4.93,562,"NJ",TRUE
"Middlesex",33.4,125119,25130,7.1,12.15,50.73,2198,3.69,433,"NJ",TRUE
"Monmouth",35,115329,27251,7.5,12.28,51.67,1201.1,6.07,374,"NJ",FALSE
"Morris",35.3,147616,33375,4,13.07,52.58,910.7,5.61,257,"NJ",FALSE
"Ocean",38.5,116569,22265,7.6,11.05,52.79,696.2,7.93,373,"NJ",FALSE
"Passaic",33.4,121925,21824,13.3,11.11,51.65,2464.3,5.67,537,"NJ",FALSE
"Salem",35.1,73150,20939,11,13.75,51.75,193,12.32,339,"NJ",FALSE
"Somerset",34.8,145479,35536,4,11.92,50.63,820.5,5.99,336,"NJ",FALSE
"Sussex",32.9,84961,22586,4.6,11.57,50.31,258.3,6.01,206,"NJ",FALSE
"Union",35.8,161845,27812,9.5,13.31,51.86,4774.4,4.08,545,"NJ",TRUE
"Warren",34.4,118336,21587,6.4,12.45,51.56,261.5,6.34,205,"NJ",FALSE
"Bernalillo",32.2,83936,18684,18,11.99,51.05,428,2.83,785,"NM",TRUE
"Colfax",35.5,128145,15060,18.4,14.02,50.11,3.5,6.31,372,"NM",TRUE
"Curry",29,88656,14249,20.1,9.56,50.74,32.5,4.55,30,"NM",FALSE
"Eddy",33.4,98257,15108,19.7,10.9,50.89,12.3,8.09,174,"NM",TRUE
"Grant",33.2,64414,12701,22.6,11.55,50.67,7.2,10.03,540,"NM",TRUE
"Lea",30.2,68951,14230,23.2,11.58,50.56,12.9,5.63,641,"NM",FALSE
"Lincoln",37.1,95544,16578,20.3,12.11,50.48,2.7,5.57,526,"NM",FALSE
"Los Alamos",37.8,174882,27619,1.9,15.05,49.42,165.4,3.09,197,"NM",FALSE
"Luna",36.7,57060,11823,34.3,9.95,51.85,6.7,3.38,524,"NM",TRUE
"McKinley",25.4,37632,9624,38.7,6.14,51.65,11.9,3.16,432,"NM",TRUE
"Otero",29,38795,13740,18.3,10.39,49.48,7.8,3.72,338,"NM",FALSE
"Quay",37,97989,14378,27.7,12.44,51.45,3.7,4.95,565,"NM",FALSE
"Roosevelt",28.8,60544,14162,27.4,8.72,51.17,7.1,2.99,387,"NM",FALSE
"Sandoval",30.8,26453,14378,14.8,5.93,50.74,18.5,1.67,189,"NM",TRUE
"San Juan",28.1,64687,13306,22.3,9.21,50.84,17.2,2.37,479,"NM",FALSE
"San Miguel",30.5,54304,10939,30.5,9.34,50.02,5.6,8.87,44,"NM",TRUE
"Sierra",51,71204,13363,23.1,13.46,50.93,2.4,24.5,784,"NM",TRUE
"Socorro",30,56037,11607,31.2,9.76,48.88,2.3,3.93,456,"NM",TRUE
"Taos",33.9,62117,12172,26.6,8.94,50.92,10.9,0.08,361,"NM",TRUE
"Union",37,149828,15837,19.8,16.13,51.39,1,18,200,"NM",FALSE
"Valencia",31.5,50718,13924,21,15.56,49.75,45.2,2.15,459,"NM",TRUE
"Albany",33.9,176010,23528,11.3,13,52.51,558.6,7.46,534,"NY",TRUE
"Allegany",31.1,57474,13417,18.4,11.75,50.34,49.7,6.99,267,"NY",FALSE
"Broome",34.1,90135,19155,12.4,14.04,51.79,300.3,6.99,328,"NY",TRUE
"Cattaraugus",33.2,87907,15252,16,13.27,51.44,65.3,5.65,306,"NY",FALSE
"Cayuga",33.1,87615,16098,13.6,12.16,50.12,119.4,6.06,287,"NY",TRUE
"Chautauqua",34.3,80771,16025,17.1,13.91,51.54,133.7,8.58,376,"NY",TRUE
"Chemung",34.2,79970,17248,13.9,14.29,51.39,233.2,4.28,426,"NY",FALSE
"Chenango",33.9,76609,15722,14.5,12.45,51.08,58.5,8.57,255,"NY",FALSE
"Clinton",29.9,77526,15497,14.3,10.49,48.66,82.4,5.61,245,"NY",FALSE
"Columbia",36.5,116650,18599,11.7,13.15,50.82,99.6,8.23,297,"NY",FALSE
"Cortland",30.3,90308,15672,14,11.2,52.19,98.9,6.3,429,"NY",TRUE
"Delaware",35.6,89845,14777,15.1,11.88,50.77,32.8,6.76,226,"NY",FALSE
"Dutchess",33.4,83492,22518,8,12.77,49.79,327.6,5.01,340,"NY",FALSE
"Erie",34.7,127789,19716,15.4,13.84,52.31,930.1,5.73,586,"NY",TRUE
"Essex",35,59965,16693,15,13.9,48.56,20.8,7.86,245,"NY",FALSE
"Franklin",32.8,69475,13989,17.5,10.68,47.18,29.7,4.23,218,"NY",TRUE
"Fulton",35.2,82657,16327,14.1,13.63,51.68,109.6,5.92,381,"NY",FALSE
"Genesee",33.3,80164,17553,9.5,12.88,51.31,123.3,7.49,292,"NY",FALSE
"Greene",35.5,112945,16281,12.8,11.84,48.66,71.6,5.58,304,"NY",FALSE
"Herkimer",35.3,88278,15153,13.6,13.44,51.63,47,7.23,191,"NY",FALSE
"Jefferson",29.2,82241,15513,14.9,9.68,48.32,89.4,5.99,250,"NY",FALSE
"Kings",32.3,100509,19009,31.6,8.11,53.19,32360.3,4.13,2792,"NY",TRUE
"Lewis",31.5,58740,14125,13.9,9.98,50.03,21.4,4.84,109,"NY",FALSE
"Livingston",31.2,67816,16841,10.5,10.14,51.4,101.2,6.17,279,"NY",FALSE
"Madison",31,73682,17078,11.3,10.44,50.71,108.4,4.46,248,"NY",FALSE
"Monroe",33,138850,22766,11.8,11.76,51.87,1099,6.75,619,"NY",TRUE
"Montgomery",36.6,108226,16933,13.1,14,52.31,128.7,8.27,191,"NY",TRUE
"Nassau",36.6,221488,32189,6,14.91,52.09,4520.6,4.08,312,"NY",TRUE
"Niagara",34.6,109591,18045,12.6,14.14,51.99,422.9,6.43,448,"NY",TRUE
"Oneida",33.8,112304,17302,14.2,13.16,50.29,208.1,9.36,363,"NY",FALSE
"Onondaga",32.8,113707,20137,12.2,12.5,52.04,607.3,5.91,451,"NY",TRUE
"Ontario",34.1,70229,19637,9.3,12.54,50.85,151.6,4.21,261,"NY",FALSE
"Orange",31.9,89109,19530,11.7,10.87,49.85,386.6,4.13,330,"NY",FALSE
"Orleans",32.5,58902,15347,11.9,10.89,49.39,111.7,6.38,303,"NY",FALSE
"Oswego",30.5,62279,16777,13.5,11.31,50.78,130.5,4.53,293,"NY",FALSE
"Otsego",33.1,91377,16225,13.5,11.13,52.15,61,6.27,206,"NY",TRUE
"Putnam",33.7,78450,24514,4.5,12.55,49.98,375.8,1.76,193,"NY",FALSE
"Rensselaer",32.8,93024,18797,11.9,12.79,50.89,239,4.63,365,"NY",TRUE
"Rockland",34.1,123677,26381,8.9,11.89,51.46,1549.4,4.21,266,"NY",TRUE
"St. Lawrence",30.8,62791,13993,18.2,10.76,49.3,42.6,6.61,335,"NY",TRUE
"Saratoga",32.8,63146,20179,7.6,10.9,50.58,231.4,3.32,274,"NY",FALSE
"Schenectady",35.6,82056,21765,9.8,13.75,52.32,729.7,6.3,440,"NY",TRUE
"Schoharie",33.5,77529,15116,13.3,10.76,51.05,52.9,3.77,209,"NY",FALSE
"Schuyler",34.7,49046,13896,13.2,12.21,50.41,57.5,6.35,264,"NY",FALSE
"Seneca",34.7,69156,17072,10.9,13.2,51.06,103.1,7.13,213,"NY",TRUE
"Steuben",34.4,65749,17401,14.8,13.88,50.79,71.9,4.51,338,"NY",FALSE
"Suffolk",33.5,117987,23776,7.5,12.89,51.44,1465,4.21,443,"NY",FALSE
"Sullivan",34.8,94056,18725,15.9,12.93,48.73,72.8,4.15,411,"NY",TRUE
"Tioga",33,55137,16878,10.9,12.76,50.62,102.6,5.39,224,"NY",FALSE
"Tompkins",27.2,56345,16235,13.6,8.52,50.04,200.6,4.98,493,"NY",TRUE
"Ulster",34.4,87712,19453,11.1,12.38,50.15,149.8,3.76,303,"NY",TRUE
"Warren",34.4,120103,19350,10.9,12.68,51.82,69.6,6.18,476,"NY",FALSE
"Washington",33,65432,14676,11.9,11.27,48.67,72.3,5.98,223,"NY",FALSE
"Wayne",32.9,60870,18188,10,11.14,50.61,151.1,4.28,327,"NY",FALSE
"Westchester",36.2,195210,35123,8.8,12.93,52.65,2038.1,7.18,378,"NY",TRUE
"Wyoming",32.4,86637,14253,11.7,11.33,46.09,73.5,5.55,270,"NY",FALSE
"Yates",34.8,65220,14712,15.4,11.79,51.47,68.6,5.34,208,"NY",FALSE
"Adams",39.3,134097,17226,11.4,13.33,50.46,3,28.67,90,"ND",FALSE
"Barnes",36.6,130750,16530,14,13.42,51.11,8.2,13.17,181,"ND",FALSE
"Bottineau",37.9,170458,18011,12.6,12.69,49.64,4.6,19.61,143,"ND",FALSE
"Bowman",37.2,221156,19262,10.5,13.38,50.78,2.9,19.12,194,"ND",FALSE
"Burleigh",32,86692,18761,9.9,11.07,51.42,38.2,7.16,389,"ND",FALSE
"Cass",30,91817,19168,9.4,10.34,50.12,60.4,6.88,411,"ND",FALSE
"Cavalier",38.9,161567,19626,10.5,14.07,50.26,3.8,16.67,177,"ND",FALSE
"Dickey",37.4,99090,16951,15.4,12.85,50.46,5.2,29.15,85,"ND",FALSE
"Divide",43.9,190244,18245,10.2,17.3,49.89,2.1,29.63,67,"ND",TRUE
"Dunn",35.1,83867,13124,14.2,12.38,48.71,1.9,15.13,31,"ND",FALSE
"Eddy",40.5,58231,15773,11.2,13.21,50.54,4.6,29.66,159,"ND",FALSE
"Emmons",40.4,174846,15487,13.1,9.87,48.77,3,14.13,87,"ND",FALSE
"Foster",37.6,160329,18324,11.3,12.92,51.29,6,26.05,32,"ND",FALSE
"Grand Forks",27.3,72608,16000,12.5,9.28,48.85,49.3,6.01,480,"ND",FALSE
"Grant",39.9,111482,13451,18.8,12.15,49.15,2,7.58,21,"ND",FALSE
"Griggs",41,181881,17253,12.4,13.84,49.98,4.5,15.63,50,"ND",FALSE
"Hettinger",40.5,121609,16993,14.2,12.63,50.34,2.8,16.25,13,"ND",FALSE
"Kidder",38.6,116675,14018,15.8,11.13,48.54,2.4,14.38,128,"ND",FALSE
"Logan",42.4,194663,17044,13.7,10.96,49.21,2.7,15.56,182,"ND",FALSE
"McHenry",39.3,92275,14342,15.5,14.17,49.03,3.4,7.62,114,"ND",FALSE
"McIntosh",48.7,179663,17843,13.2,10.45,51.86,3.9,38.42,63,"ND",FALSE
"McKenzie",33,112893,16443,17.1,15,48.94,2.2,8.03,130,"ND",FALSE
"McLean",37.3,114932,17465,12.5,13.29,49.65,4.7,15.4,98,"ND",FALSE
"Mercer",32.4,92305,19072,7.7,11.75,49.67,9.1,8.95,197,"ND",FALSE
"Morton",33.1,86837,15493,11.9,11.85,50.44,12.2,11.62,426,"ND",FALSE
"Mountrail",35.9,131050,17465,16.5,12.5,50.27,3.7,25.74,78,"ND",TRUE
"Pembina",36.7,155822,21502,10.5,13.28,50.49,8,13.22,106,"ND",FALSE
"Pierce",40.2,140621,18863,12.9,10.17,50.42,4.7,24.58,252,"ND",FALSE
"Ramsey",35.1,111487,17949,13.7,11.53,50.92,10.5,15.6,359,"ND",FALSE
"Ransom",38.6,129002,16084,10.3,14.39,48.38,6.8,24.92,71,"ND",TRUE
"Renville",37.2,72643,18317,8.5,13,50.22,3.4,19.67,227,"ND",FALSE
"Richland",32.4,94974,15357,12.1,11.37,48.73,12.5,10.56,57,"ND",FALSE
"Rolette",26.7,60683,11923,33.8,6.72,50.7,14.5,7.18,66,"ND",TRUE
"Sargent",37.6,124807,20108,8.6,11.82,48.54,5.1,12.05,112,"ND",TRUE
"Stark",31.7,89525,15053,13.4,10.68,50.83,17,10.75,245,"ND",FALSE
"Stutsman",35,107672,16998,12.4,12.32,51.12,9.8,10.92,237,"ND",FALSE
"Towner",38,146935,19670,12.7,12.35,50.28,3.3,22.94,15,"ND",TRUE
"Traill",35.7,161479,17667,12.4,12.45,50.85,10,24.07,92,"ND",FALSE
"Walsh",36.1,151209,18900,13.1,11.5,50.23,10.4,14.89,305,"ND",FALSE
"Ward",29.3,95261,16679,12,11.08,50.21,28.6,7.13,367,"ND",FALSE
"Wells",42.1,221975,18655,12.8,12.11,51.6,4.4,20.54,123,"ND",FALSE
"Williams",33.4,122161,16604,13.4,12.92,50.61,10,9.52,273,"ND",FALSE
"Adams",32.9,61507,11918,23.2,9.78,50.82,45.2,7.73,0,"OH",FALSE
"Allen",33,77664,17325,13.7,12.69,50.3,271.7,10.2,412,"OH",FALSE
"Ashland",33.3,69013,15617,10.2,11.95,51.19,114.5,8.02,191,"OH",FALSE
"Ashtabula",34.4,47780,15158,16.8,13.72,51.6,143.4,12.44,327,"OH",TRUE
"Athens",25.4,53199,12355,23.4,9.93,50.66,117.6,5.17,168,"OH",TRUE
"Auglaize",32.8,91642,17917,7.1,10.86,51.18,114.4,10.76,226,"OH",FALSE
"Belmont",37.9,80650,15345,17.4,16.25,52.9,131.8,10.01,61,"OH",TRUE
"Butler",31.5,54479,18308,9.9,10.83,51.63,651.2,6.71,433,"OH",FALSE
"Carroll",34.3,61371,14315,13.5,12.13,50.8,68.9,4.26,31,"OH",TRUE
"Champaign",34.3,68483,17395,10.3,10.69,50.75,85.6,10.49,241,"OH",FALSE
"Clark",34.3,67435,17820,14.4,14.36,51.95,369.5,9.23,621,"OH",TRUE
"Clermont",31.2,38126,17084,9.4,10.69,50.88,349,6.08,343,"OH",FALSE
"Clinton",32.7,70646,16549,11.8,10.93,51.35,89.3,7.6,286,"OH",FALSE
"Columbiana",35,61363,14878,16.3,14.75,51.71,207.1,6.1,88,"OH",TRUE
"Coshocton",34.7,71493,14790,14.3,13.3,51.57,63.3,9.69,208,"OH",TRUE
"Crawford",34.5,68674,15581,13.3,13.12,51.67,118.3,8.09,180,"OH",FALSE
"Cuyahoga",34.9,102954,22745,18.1,13.96,53.16,3078.1,6.08,484,"OH",TRUE
"Darke",33.9,103903,16518,9.7,11.99,51.47,89.7,9.81,193,"OH",FALSE
"Defiance",32.6,79202,17588,9,11.77,50.58,96.1,8.28,318,"OH",FALSE
"Delaware",33.4,47619,23025,6.5,9.46,50.48,160.9,5.18,250,"OH",FALSE
"Erie",34.9,80022,19057,11.5,14.25,51.35,304.1,11.25,483,"OH",TRUE
"Fayette",34.8,61460,14835,15.1,11.35,51.41,68.6,15.23,150,"OH",FALSE
"Franklin",30.8,110783,20785,13.4,11.29,52.1,1833,5.18,753,"OH",FALSE
"Fulton",32.5,105934,17660,7.4,9.69,51.11,97.6,7.81,269,"OH",FALSE
"Gallia",33.5,94812,13961,21.2,10.82,51.04,68.9,6.44,134,"OH",FALSE
"Geauga",34.5,54999,22403,6,11.45,50.49,205.9,3.62,102,"OH",FALSE
"Greene",32.4,55472,18890,9.3,12.48,51.23,336.2,8.39,374,"OH",FALSE
"Guernsey",34.7,56429,13959,18.8,13.85,52.27,75.5,7.11,224,"OH",TRUE
"Hamilton",32.8,122764,22932,14.5,12.83,52.58,2138.4,7.82,616,"OH",FALSE
"Hardin",31.6,66279,13906,14.7,11.6,50.88,66.3,9.97,99,"OH",FALSE
"Harrison",36.8,76324,13604,18.7,13.3,51.57,39.6,2.63,164,"OH",TRUE
"Henry",33,80964,17539,7.9,11.89,50.85,70.8,6.64,113,"OH",FALSE
"Highland",34.2,88514,13609,15.7,10.68,51.38,67.2,6.8,165,"OH",FALSE
"Hocking",34.3,57148,13761,15.6,12.07,49.96,62.9,7.26,251,"OH",TRUE
"Huron",32.1,78906,16814,11.4,11.98,51.23,116.6,6.42,199,"OH",FALSE
"Jefferson",37.6,92310,15942,17.1,17.44,52.64,193.8,5.77,209,"OH",TRUE
"Lake",34.3,71140,20387,7.3,13.97,51.36,962.8,5.76,244,"OH",FALSE
"Lawrence",34.2,37683,13913,21.4,13.28,52.34,138.1,8.2,48,"OH",TRUE
"Licking",33.5,60447,17589,11.6,13.03,51.49,192,8.03,227,"OH",FALSE
"Logan",33.7,62210,17387,12.1,11.23,51.46,95.5,9.82,211,"OH",FALSE
"Lorain",32.8,53201,17467,11.7,13.01,51.08,560.7,7.35,299,"OH",TRUE
"Lucas",32.5,78202,19417,16.7,13.09,52.23,1352.8,5.65,770,"OH",TRUE
"Madison",32.3,47020,15040,10.6,10.97,45.11,83.6,4.63,60,"OH",FALSE
"Mahoning",36.3,72789,17436,17.4,15.66,52.7,638.6,8.28,371,"OH",TRUE
"Marion",33.6,60413,15988,14.5,13.53,50.28,159.4,8.26,353,"OH",FALSE
"Medina",33.3,52751,19344,5.8,11.57,50.74,304.1,8.03,39,"OH",FALSE
"Miami",34.3,62726,18555,9.3,12.54,51.31,233.2,7.37,293,"OH",FALSE
"Monroe",36.5,45984,14137,18.3,14.15,50.78,33.6,9.15,82,"OH",TRUE
"Montgomery",33.3,86894,20030,13.9,13.4,52.01,1248.6,5.09,602,"OH",TRUE
"Morgan",34.1,69620,14512,19.5,13.33,51.49,34.2,14.13,83,"OH",FALSE
"Morrow",33,32480,13227,12.8,10.59,50.31,70.3,5.86,60,"OH",FALSE
"Muskingum",33.5,57119,16065,16,12.28,52.3,124.1,8.02,319,"OH",FALSE
"Ottawa",36.4,89024,19065,8.8,13.15,50.97,157.2,6.56,127,"OH",TRUE
"Perry",32.4,58383,12425,18.4,12.03,51.12,78.8,3.84,69,"OH",TRUE
"Pickaway",33,63444,14633,13,10.39,44.39,100,6.45,151,"OH",FALSE
"Pike",32.9,51559,13223,24.2,10.22,51.18,57.3,11.19,75,"OH",TRUE
"Portage",30,43414,16339,10.6,11.07,51.08,296.7,3.44,275,"OH",TRUE
"Preble",33.7,63395,15550,10.1,11.56,50.59,96.3,5.4,198,"OH",FALSE
"Richland",34.3,59442,16300,13,14.21,50.47,256.3,5.91,623,"OH",FALSE
"Ross",33.8,57173,14640,17.9,13.41,47.5,103.7,6.25,217,"OH",FALSE
"Sandusky",33.2,83470,17028,11,12.29,50.94,153,10.05,223,"OH",FALSE
"Scioto",34.2,48989,13540,24,13.08,51.65,132.3,11.74,357,"OH",TRUE
"Seneca",32.5,84383,16547,12.1,12.2,51.25,108.8,9.7,103,"OH",FALSE
"Shelby",31.6,85522,17769,8.8,9.94,50.13,112.1,7.39,63,"OH",FALSE
"Stark",35,62019,17984,12.7,13.78,52.07,644.7,10.15,451,"OH",TRUE
"Summit",34.3,73041,19866,14.3,13.8,52.16,1265,5.22,480,"OH",TRUE
"Trumbull",35.6,63740,18406,13.3,15.32,51.95,372.5,7.46,154,"OH",TRUE
"Tuscarawas",35,87815,15651,13.2,12.84,52.07,150.5,8.96,199,"OH",TRUE
"Union",32.9,63613,18872,8.2,10.37,53.56,76.9,7.02,185,"OH",FALSE
"Van Wert",34,63861,16638,7.6,12.5,51.27,73.9,10.53,290,"OH",FALSE
"Vinton",33.6,69865,12324,21.7,12.42,50.69,27.5,8.86,187,"OH",TRUE
"Warren",32.7,56029,18920,7.3,10.77,49.38,298.6,8.32,322,"OH",FALSE
"Washington",34.6,95060,15917,14.4,13.99,51.71,98.7,8.61,233,"OH",FALSE
"Wayne",32.2,63067,16971,11.2,10.6,50.95,186.9,8.07,213,"OH",FALSE
"Williams",33.2,109117,17665,8.5,11.61,50.89,88.4,9.62,160,"OH",FALSE
"Wood",29.3,70789,18563,9.5,10.48,51.81,184.8,6.32,336,"OH",TRUE
"Wyandot",34.1,107119,15820,8.5,11.87,51.87,55,18.34,151,"OH",FALSE
"Adair",31.6,39894,13141,25,8.5,50.92,33.2,9.48,140,"OK",FALSE
"Alfalfa",40,131568,16159,14.8,12.6,47.35,7.3,13.17,175,"OK",FALSE
"Atoka",34.8,60963,10205,28.3,11.78,47.51,13.4,6.95,142,"OK",TRUE
"Beaver",36.6,104054,18036,9.2,13,50.06,3.3,10,203,"OK",FALSE
"Beckham",34.5,109919,14197,22.6,11.79,52.01,20.6,15.91,499,"OK",TRUE
"Blaine",35.8,159998,14565,20.4,13.92,51.85,12.1,21.07,339,"OK",FALSE
"Bryan",34.6,102162,12634,24.4,10.9,51.92,35.8,15.17,474,"OK",TRUE
"Caddo",34.3,89389,13605,26.6,11.86,50.69,23,6.67,235,"OK",TRUE
"Canadian",32,43711,16627,9.7,10.31,49.78,85.8,4.3,445,"OK",FALSE
"Carter",35.3,105186,15825,20.8,13.16,52.03,52.3,16.17,663,"OK",TRUE
"Cherokee",31.9,56177,13767,26.4,10.57,51.43,47.3,8.85,349,"OK",TRUE
"Choctaw",35.9,71716,12831,33.3,13.3,52.61,19.9,12.27,274,"OK",TRUE
"Cimarron",37.2,107944,22060,15.9,13.91,49.56,1.7,13.75,147,"OK",FALSE
"Cleveland",29.7,39890,16143,12.5,9.55,49.62,337.4,6.56,668,"OK",FALSE
"Coal",36.4,55960,10350,25.9,11.97,51.96,11.2,11.03,183,"OK",TRUE
"Comanche",28.2,42587,14336,17.3,11.42,48.1,112.5,5.49,500,"OK",FALSE
"Cotton",37.1,97776,15421,18.3,11.74,52.6,10.4,12.12,173,"OK",TRUE
"Craig",37.9,108119,13921,18,14.07,51.08,18.5,10.21,301,"OK",TRUE
"Creek",34.2,66062,14414,16.5,12.62,51.31,65.2,8.81,355,"OK",FALSE
"Custer",29.7,118332,14531,18.4,10.94,51,27,19.44,358,"OK",FALSE
"Delaware",39.9,37426,13919,21.7,10.74,51.3,39.6,11.6,226,"OK",TRUE
"Dewey",38.2,222526,15858,16.1,11.06,52.04,5.4,21.11,156,"OK",FALSE
"Ellis",39.9,132289,16860,14.7,16.2,51.13,3.6,21.82,102,"OK",FALSE
"Garfield",34.2,84295,17313,16.2,14.99,51.95,53.4,9.93,660,"OK",FALSE
"Garvin",37,91850,14247,20.6,11.42,52.28,32.9,19.14,293,"OK",TRUE
"Grady",33.4,72085,13639,19.3,10.78,51.68,38.1,8.71,436,"OK",FALSE
"Grant",39.5,216340,18994,12.8,13.73,52.41,5.5,12.73,116,"OK",FALSE
"Harmon",37.7,113136,15279,33.9,12.03,52.69,6.7,27.22,175,"OK",TRUE
"Harper",39.2,140795,20769,10.7,16.85,50.73,3.8,17.44,156,"OK",FALSE
"Haskell",38,53646,11755,25.5,10.92,51.25,19.1,6.27,164,"OK",TRUE
"Hughes",40.5,88691,12361,26.4,13.06,52.92,15.9,19.45,231,"OK",TRUE
"Jackson",29.7,72216,13679,19.5,10.75,50.57,35.7,8.95,511,"OK",FALSE
"Jefferson",38.7,133411,14284,23.5,12.8,52.4,9.2,21.86,200,"OK",TRUE
"Johnston",35.3,51134,10917,26.7,10.66,51.11,15.7,10.79,179,"OK",TRUE
"Kay",35.6,91631,18563,15,14.75,51.71,53,9.82,467,"OK",FALSE
"Kingfisher",34.1,194152,16336,12.1,11.85,51.41,14.4,14.38,239,"OK",FALSE
"Kiowa",37.8,144729,14718,26.2,12.19,52.72,10.9,20.99,482,"OK",TRUE
"Latimer",33.8,57757,12034,24.9,13.33,50.03,14.5,10.67,240,"OK",TRUE
"Le Flore",34.3,56834,12471,24.7,11.28,50.82,27.5,17.5,201,"OK",TRUE
"Lincoln",34.8,79845,13389,17.6,11.42,50.88,30.7,8.84,177,"OK",FALSE
"Logan",32.6,42954,15221,18.7,11.22,50.94,39.6,8.95,319,"OK",FALSE
"Love",36.1,72626,13565,17.2,10.4,48.8,16.3,6.79,283,"OK",TRUE
"McClain",34.3,72666,15063,13.8,11.29,50.1,41.1,7.74,303,"OK",FALSE
"McCurtain",33,58005,12861,31.4,11.31,52,18.1,12.56,413,"OK",TRUE
"McIntosh",42.3,76249,12384,24.9,12.54,51.81,27.6,13.8,287,"OK",TRUE
"Major",37.3,112569,15419,13.3,12.49,51.45,8.2,16.92,283,"OK",FALSE
"Marshall",41,89917,13320,20.5,12.94,51.79,30.2,14.64,308,"OK",TRUE
"Mayes",35.6,67843,13565,20.2,11.82,50.88,52.3,9.04,211,"OK",TRUE
"Murray",38.2,66404,12737,21.3,14.27,51.18,28.9,16.12,282,"OK",TRUE
"Muskogee",34.3,75160,13730,22.7,13.31,52.07,84.5,11.9,625,"OK",TRUE
"Noble",35.1,142423,15276,15.9,11.82,51.46,15.2,9.55,160,"OK",FALSE
"Nowata",38.4,73286,13480,19.6,13.3,51.16,17.3,9.08,366,"OK",TRUE
"Okfuskee",36.1,63377,11634,29.4,11.25,49.13,18.1,16.02,246,"OK",TRUE
"Oklahoma",32.5,86158,19131,17.5,13.48,51.88,861.8,6.11,938,"OK",FALSE
"Okmulgee",35.5,67960,13311,25.1,13.67,51.58,52.8,10.9,485,"OK",TRUE
"Osage",34.9,28320,13265,17.7,13.21,50.17,18.7,3.25,281,"OK",TRUE
"Ottawa",37,63573,14563,21.5,13.77,52.64,64.7,11.02,346,"OK",TRUE
"Pawnee",36.2,64038,13687,17.1,14.08,50.36,27.4,9.87,266,"OK",FALSE
"Payne",26.9,81952,14640,17.8,10.01,49.85,91.1,5.92,427,"OK",FALSE
"Pittsburg",37.5,118683,13334,20.7,14.16,50.29,32.1,12.72,313,"OK",TRUE
"Pontotoc",34.2,84958,13844,21.8,11.73,52.69,47.1,10.32,389,"OK",TRUE
"Pottawatomie",33.4,67447,14211,20.5,12.63,52.14,75.4,10.96,468,"OK",FALSE
"Pushmataha",38.6,59690,10975,30.2,12.13,50.96,7.9,9.64,326,"OK",TRUE
"Roger Mills",36.1,171100,15168,17,11.78,50.43,3.5,5,150,"OK",FALSE
"Rogers",33.9,51822,15936,11.4,11.5,50.55,85.8,5.72,267,"OK",FALSE
